1,1,91,27.102951868754076,13.3820526417
11,8,96,51.4499757045618,225.565613923
28,9,121,44.32764374518456,139.524532905
17,4,128,23.097618924902193,12.7066760767
14,6,117,28.971537756908937,22.3208378162
6,8,101,57.30061081698868,319.200697007
4,5,108,33.337966344694756,36.2866690121
18,3,133,20.831226560142827,21.3106440509
26,5,103,23.72698885235967,11.3877022558
22,2,126,19.422409737208202,12.6841013994
24,2,136,19.379370474811612,12.1416381081
9,7,114,38.344491129756825,63.6201818557
18,4,121,21.910727965998756,13.1752901409
24,7,96,28.788192023814208,17.6010148736
22,2,121,18.515128949051366,8.17745693917
9,9,119,53.65305210330536,260.970133403
14,6,110,34.741905532080416,43.9682940389
6,4,118,36.20386719675123,54.9195581075
26,6,134,34.91017043785378,49.7308037134
18,5,119,35.06165997211199,49.3042031717
26,1,103,18.310925700247928,4.33226991766
22,4,111,21.520223047171235,12.5185288677
1,2,108,23.240481922714082,8.96654040062
25,4,99,23.924255474308914,11.4833823053
26,7,133,26.911707489492375,17.2592129188
25,9,96,37.4571755475503,52.3184955074
25,4,100,24.165885044831278,12.6154212417
13,2,100,22.236456552247706,9.50465821633
29,6,96,28.29522927986271,16.4025213721
6,3,124,20.723175432351095,9.39201139824
4,5,100,34.595086356302104,40.3600270347
18,3,121,19.921596321580257,13.8138621425
29,6,103,27.517812413053477,16.5253544086
6,2,112,20.018990983563583,10.6796162062
1,1,137,20.250185184338438,13.7660312197
28,5,99,23.706961003047184,11.1301895588
11,2,93,23.9553751796961,10.799199083
29,7,127,27.151979669998283,17.2231952062
29,2,99,20.454583838347823,5.7455878674
29,8,115,39.488226093355976,85.188613849
22,2,119,20.38381711063951,16.7277236891
23,2,116,19.295077092357005,9.66923820981
4,2,104,21.40023364358436,9.25088663803
23,4,131,22.132781117609237,23.4478393918
13,1,117,20.311819219360927,13.0338505128
22,6,94,36.91828815099638,51.0944094289
28,4,137,21.4653208687874,18.3916748834
14,9,104,32.147006081437816,29.9607132478
26,2,116,17.4934273371458,4.70150993726
29,7,135,25.315212817592506,15.1786376856
22,7,121,27.344286423309715,16.8999832189
21,4,131,22.736754385795702,12.6726936564
22,1,119,16.515144564913744,4.03293377252
20,7,117,28.27383949873098,19.1909570439
23,4,104,23.55822573964347,14.2343809892
12,1,121,20.28003944769339,14.0803691396
25,3,90,24.862823652996454,11.314626463
22,1,126,16.217274740226856,4.12548229625
11,7,111,35.759614091877445,49.0773667306
28,8,99,50.44660543584672,236.243081802
21,1,126,17.58408371226661,5.54560426523
19,7,122,36.93765016889949,63.0353183364
19,2,121,19.60688654529321,11.6211290563
24,5,94,28.443980030930973,16.4740242081
10,2,110,21.04518947408172,13.428314851
10,1,137,21.272987566395088,22.9205291838
24,4,123,21.201886708498375,16.0897430099
23,3,121,21.159631376751346,17.2597129629
26,1,125,16.218816233005416,4.2050971133
6,1,136,20.78316626503286,19.6058891466
13,2,107,22.1424930845648,14.4042525022
28,5,121,26.96145396672813,17.7830046641
22,6,138,23.777300099044048,14.0014212112
15,3,116,20.364184245876388,14.6253140351
14,7,99,38.78917374732285,65.3117295291
27,2,110,21.01213934848139,11.9406382049
27,4,119,22.313672938357772,14.2120052001
26,9,124,30.186586425099478,26.1985105694
16,3,122,20.744878886125125,14.1957856844
22,1,121,17.170032032585144,4.91723340949
27,5,129,22.767520725805873,13.947047455
27,8,126,30.336611544468838,26.6300089828
21,3,137,21.543444478541495,24.1723164239
26,2,114,18.551280279269136,6.31391794325
22,1,130,16.267452166826864,4.26822226922
16,2,129,21.373347889369132,21.3631348005
22,2,115,19.369047472707585,9.8292906699
22,2,128,19.166115934116647,11.6535864275
25,2,115,19.59183503401353,10.3763223804
21,2,128,21.653406198563772,30.7062676427
22,1,119,18.495675170158023,6.41991922815
22,1,126,16.81844225842572,4.80276839238
25,1,125,16.104657711357916,3.6689402936
22,1,133,18.074844397670482,7.3741989301
1,1,125,19.461500456028563,9.4734388535
5,2,126,19.632371227134026,11.0233391159
25,2,126,18.83613548475377,9.84745426826
25,3,122,20.913631917962025,16.8584042654
24,1,135,15.93988707613702,4.20036914425
21,1,95,22.005226651866142,6.9251461378
21,2,137,20.78076033257686,22.0657548624
24,2,135,18.94201678808252,11.3865725371
25,2,119,18.564212883933433,7.62765014076
26,1,127,16.287418457201866,4.47732658338
24,1,125,15.752777532867022,3.62809139219
22,2,110,19.8997487421324,9.60806187787
24,2,125,17.90446871593793,7.35238277553
23,1,131,16.111486585663037,4.36994546492
24,1,133,16.064868502418562,4.43402817941
24,1,119,16.47149052150412,3.86314084574
24,1,112,16.908873410135875,3.82054842589
22,2,126,18.996578639323452,10.8479376675
27,1,119,16.52815779208318,3.95493292647
25,1,132,16.077002208123254,4.17150759562
23,2,131,20.644854080375573,20.0909969171
23,1,127,16.14868415692127,4.09368805295
24,1,125,15.813601740274098,3.86130491836
22,1,126,16.647822680458848,4.21284481384
25,2,133,18.642156527612357,9.09998277187
24,1,120,16.181161886588985,3.67362796613
24,1,125,15.314372334509828,3.46185274415
24,2,125,18.76406139405859,10.0804343517
25,1,125,15.332971010211947,3.5340381428
24,1,129,16.404877323527902,4.32782936475
24,1,132,15.718142383882391,3.6932962336
24,1,128,15.828771272590934,3.71805734112
22,1,125,16.753507095530775,4.76530764523
23,1,125,16.083531950414375,3.73069120876
23,1,125,15.886472232689043,3.66327667209
23,2,125,20.608493394714714,21.5469065704
25,2,121,16.072647572817615,3.75409147461
24,1,125,15.947727110782903,3.86157785444
24,1,125,15.801265772082944,4.07875701137
24,2,123,17.941850517714165,7.5248850133
25,2,123,19.11936191403887,11.1198275856
24,1,127,16.123275101541868,4.09707631231
25,2,123,18.3698121928342,7.90070838198
24,1,121,16.058953888718904,3.62258827688
25,1,125,16.01873902652765,3.9685016208
23,1,125,16.929855285855222,4.72153362949
24,1,121,16.34839441657804,3.92199936717
24,1,126,15.809174551506477,3.85776840968
23,1,121,16.264378254332378,3.90067320919
24,2,123,19.4632987954252,12.6063230947
25,1,125,15.815498727514097,3.80054230613
24,1,120,16.334931894562647,4.01199992535
25,2,122,17.44505660638566,5.35343935428
24,1,126,15.526107045875989,3.68768459811
24,1,125,15.480633061990714,3.35982515551
24,1,130,15.948981158682207,4.13360488117
23,1,125,15.842032697857936,3.68411058831
25,1,125,15.53512149936395,3.3195989211
24,1,125,15.796202075182503,3.73613838372
23,1,124,16.832409215557945,4.68272966776
24,2,125,17.130966114028713,5.39822755598
24,1,125,16.15116094898444,4.03037731828
23,2,125,17.77329457360115,6.46745500294
24,1,120,15.866316522747175,3.55591701018
25,1,125,16.021235907382426,4.03952685868
25,1,126,16.14372943281694,4.10839989335
24,1,126,15.81992414646796,3.58811743829
24,2,128,18.84728097100481,10.510262586
23,1,125,16.483021567661677,4.56633257424
23,1,130,16.224364394329907,4.16607607966
25,1,125,15.674182594317319,3.7756774143
24,1,125,15.7015922759445,3.74614787561
25,1,125,15.795568998931314,3.44456810436
24,2,125,18.44884820253015,8.10368590409
23,1,123,16.053348560347153,3.86976436565
24,1,120,16.07949004166488,3.67321123697
25,1,124,15.858436240689056,3.8356432247
24,1,125,16.008747608729422,3.95346287919
24,1,127,15.326773959317075,3.42647694333
24,1,125,16.107451691686055,4.07710705173
25,1,126,16.255153029116645,4.22170445081
24,1,125,15.953996364547661,3.95210309264
24,1,129,15.241719063150324,3.4513021081
23,1,130,16.781239525136396,4.63915681319
24,1,129,15.62209973083004,3.64607566796
23,1,125,15.91257364476281,3.69611669835
25,2,129,20.349938574845872,19.3417481598
24,1,120,16.05303709582707,3.58743358271
25,2,125,16.454178800535747,4.34678731151
22,1,129,16.515144564913744,4.77824158756
23,2,127,18.75499933351105,9.39349338947
24,1,132,15.886786962756188,4.07254123083
23,1,128,16.459343850834394,4.32784952844
25,1,125,15.893709447451215,3.64870297839
24,1,131,15.914144651849812,4.11064446148
24,1,126,15.592947123619703,3.74428599435
25,1,129,16.058953888718904,4.45555168832
24,1,129,16.00531161833471,4.18348194914
24,1,129,16.297545827516487,4.48131632907
24,1,129,15.915087181665076,4.13401655241
24,2,130,19.13164917094185,11.6135271046
23,2,126,19.94166492547701,13.9620707772
23,1,133,16.90857770482189,5.12892847436
24,1,129,15.634896865665599,3.8371273558
23,1,135,16.276056033326995,4.37631770232
25,2,130,17.418381095842403,5.96259865788
23,1,133,16.70478973228936,4.96234981686
24,1,133,16.200617272190588,4.47679691327
24,1,129,15.779100101083078,3.83283204026
24,2,130,19.246558133858635,11.8002890746
