3,1,91,52.625578609137584,597.1049620622181
18,5,103,58.690008236064905,1567.589680223956
17,2,124,55.077102667371975,923.9938178654506
12,8,122,60.194021946486366,2062.4354236379113
2,3,110,59.9240239033418,3930.1393630120647
15,7,132,59.02664021889896,2758.221905769886
10,4,116,59.05804116384186,1793.0817371050719
7,8,139,72.82244438343527,15315.25754840809
11,9,95,66.72956783510116,5726.814515282193
14,5,99,59.052582686008066,1422.6485268792403
5,3,131,60.763169303152495,2624.4390815043353
4,6,112,68.4304303216184,7944.68946060865
7,2,139,59.2866095210601,3206.464792050768
9,7,129,62.24436884210396,3196.4845516498985
1,2,130,56.748690674748545,985.428543488317
11,3,104,58.629995877778576,1150.9116917417396
14,3,110,57.66968348922147,1138.3594103254154
8,2,90,59.21225084531211,1461.7830835606246
12,4,108,59.117547098181745,1314.9228044564857
7,2,119,60.21991076242479,2496.9568003707377
11,3,95,58.87572554882909,1127.9997476873368
4,8,99,77.7406440582915,20482.851607808483
5,1,111,48.2126267402476,337.97610996957786
10,3,110,57.67365147098187,1196.3009727267295
2,3,138,58.99034540231114,1862.1768989186958
18,5,118,58.74095482514142,2105.2026536217345
17,2,112,55.06945284232457,781.8020715187424
14,9,107,60.72424757616955,2603.821070089471
15,5,96,58.71097328146668,1324.5374488826383
6,2,132,57.70681655682933,2044.9820235978818
12,4,119,58.918609152525455,1541.0192613439056
4,1,117,48.80189667669105,342.44059746202544
10,7,118,64.50014137941503,4213.137540174587
14,1,98,45.970983380471026,321.55330354864
3,5,125,65.15556734756227,8162.905721882527
11,3,95,58.301257238954946,1022.2527923695808
14,3,101,58.558236273423745,1217.8376691204053
12,5,101,59.38595540139067,1359.57721604547
17,2,98,53.33463957327175,636.5659945649946
16,1,98,48.01271447929534,377.44568657426424
11,6,110,61.09581026150783,2116.0061675444417
14,2,132,56.1213960981821,1357.0890374246112
12,1,119,48.92528861610795,355.9641155437908
11,2,117,56.1049887859477,931.3420590673223
11,1,91,50.244841726987005,488.310634252312
10,1,97,47.92394016808629,408.6827854935095
12,1,109,45.68617123898466,280.62494909499526
10,1,119,45.42750608574764,268.88252351752453
10,1,110,45.34820713889053,268.04172260619725
8,1,110,45.761451748079295,297.44563424023744
13,1,117,42.60243048740154,202.48843167667587
17,7,123,59.330146638992574,2821.769662224304
11,1,106,46.65816429719026,299.9703007286698
10,1,133,47.8715223987902,394.8153210985061
10,1,119,42.920303819518,221.49213212507067
4,1,117,48.339924931559885,322.0811162127228
9,1,118,43.36508878423622,234.47392742546864
10,1,118,47.066474427083705,302.9180998902252
10,2,133,55.67866950652929,1368.3004694034184
7,1,119,48.01543901391062,350.40657831073656
13,4,117,58.80189821305742,1550.0420766690602
12,1,110,45.93884022546399,278.8032245459822
15,9,107,62.965321244803235,4297.182838488125
10,1,118,44.632395441059074,247.42163430886586
8,1,116,45.63500997173172,276.763593555052
17,9,124,60.48207454483006,3391.0513014242697
8,1,119,46.43134035677851,296.1189448601904
13,1,118,46.78073093091516,294.81380158999406
11,1,103,48.94583007024278,370.68746864373645
13,1,117,45.80738229146956,264.6925699056643
10,1,118,47.85069548747673,323.17362963690846
12,1,110,43.22461617984349,234.50149950308918
13,1,116,43.08319316658592,211.72207226466313
10,1,119,47.21844800376438,313.6340046606954
13,1,117,43.020672691589475,213.99323110383938
10,2,115,55.86698193793174,934.5024373898891
10,1,118,49.854101662458376,410.00824084329884
13,1,133,49.100391953673586,452.6228470818961
12,1,108,48.07743185807274,339.7460340199588
8,1,110,45.98824501938237,304.3843824055713
11,1,110,47.41486279846338,309.1502512346911
16,1,116,43.737522939230416,221.88268670064178
12,7,123,62.40203524893003,3289.0579249180287
17,9,124,59.354485444543975,2617.5161767181507
13,1,111,49.82292842254702,386.77277102162503
8,1,112,46.245377305209985,303.33663720203106
16,1,117,43.70639232744136,224.42471083545215
19,9,118,60.46202629155466,2728.2107047594814
11,1,112,44.85796797693132,251.99523080880277
10,1,116,44.31297183260673,245.15722821559325
11,1,116,46.95767945672128,290.2471313195
8,1,110,44.35559497213691,279.2753888003642
14,3,116,57.32703467154722,1169.4609581592024
12,1,116,41.81976713945361,198.7063354709276
13,3,121,56.99331416010743,1194.0303682690069
12,8,122,61.887416838801805,2934.725576289612
12,6,121,59.63181754493018,1818.4381114164617
11,6,121,60.23814723226011,2138.1542552171754
11,1,117,47.00545144498615,301.6302192495116
10,1,118,44.203184843002994,236.24594066079382
12,1,112,46.31904606139384,285.31087324065425
14,1,117,45.084113063391044,253.56198294445508
12,2,116,57.03060310463764,985.5804322846938
8,1,117,45.10831548294456,271.1917821407439
9,1,113,46.49820740646687,293.11499124944766
14,1,116,42.783737424240954,208.17318381547037
10,1,116,47.99708209012098,334.0337570113123
12,1,113,43.67789477142183,229.05987708046064
9,1,112,49.00976705143231,369.5787726680434
13,1,117,49.96696984822751,402.345813760368
15,1,118,45.959238196498944,272.3473170740613
15,1,118,44.32467437312782,233.67149293464473
11,1,112,45.4381509946476,260.0502743999828
10,1,111,44.68979020278431,261.9348646663033
12,1,117,44.26039167308098,243.38734580674665
8,1,116,50.861517976947965,484.2755227266523
9,1,116,49.0865036555823,377.7852306944516
13,1,116,49.27570129256442,374.24690395188844
12,1,116,45.9150291086194,268.68222163139444
13,1,114,43.69340716697927,220.9489614452781
12,7,115,64.65946928797784,4794.2354833531635
14,1,110,43.99371689362097,243.5158988171862
15,1,117,45.651573123454185,264.75786551658945
12,1,116,45.707032877303924,268.7415011962348
14,1,111,44.12797578927497,245.65514080625712
10,1,118,48.221435418947436,342.4711856388226
10,5,121,60.126865233741235,2524.824102354139
15,3,116,57.412665516928556,1253.509909259377
10,1,116,45.72466877368528,275.16183854967403
13,1,116,47.51139734558278,312.7275382579112
12,1,110,45.33130770433417,260.62299512759677
12,9,114,66.02704565116001,5787.375855674578
11,1,116,47.196331447130206,294.83748274101686
11,6,121,60.7573851803156,2166.8053226642737
11,1,112,49.385968772463094,365.99038894983636
14,8,115,61.22114086184639,2914.384073021403
14,1,116,46.1082409296298,279.6735435557577
13,1,121,43.6869532292457,218.89591445138512
10,1,117,46.755151888330644,298.67128067051874
13,1,112,43.04648854204141,221.30252066856397
13,1,118,48.84952072259574,364.4170426716937
14,1,118,46.67213028325915,298.4350386504708
11,1,116,42.59486475113203,202.77612262745745
11,1,110,46.592933450755474,288.1245506590956
15,5,112,58.59348194919382,1756.3081146809932
15,1,115,46.43494611609805,280.7330950427923
13,1,115,47.198798630820875,302.511098061892
14,1,118,43.18788217321608,215.9291121232632
14,1,118,41.55002757259412,193.9299645967504
17,1,116,42.82365391105198,203.61331397319137
12,2,117,54.70310195474897,701.7026057729648
14,1,110,46.82549192879497,313.2351858887377
17,1,118,44.41557246970985,225.8545452093127
17,1,119,44.78317594011136,238.68436667165778
11,1,116,48.677269832231346,344.12068389547795
11,1,110,44.7620085871913,255.98101526941522
14,1,117,43.724375031190704,220.81458013247277
14,2,118,53.26656684091241,607.865899427096
13,2,112,55.202456677312064,708.4456424925424
13,1,116,46.083327889500666,275.0225595366132
12,1,119,45.84893982699799,275.071837061403
11,1,118,46.24848347283038,284.4818376918006
14,2,113,55.05434534815164,755.907702448808
15,2,112,55.212153976242206,787.6615845885316
9,1,118,47.79748865637344,333.17280090158715
16,1,117,41.55749992717104,184.7772698049453
13,1,117,47.11759429836973,306.98304425934293
17,1,121,42.030268528580805,183.54613995760863
12,1,121,43.851065568881026,221.40081399123306
10,1,118,44.56835354895694,250.16226752370062
13,1,115,45.62682764399031,261.2038808190832
14,1,122,45.23915538099376,265.79944516147765
16,1,122,45.533081841747425,256.23365103660467
16,1,121,43.63984343196455,213.27492348192806
9,1,118,46.08469881500956,266.47023413888815
13,1,123,48.59860921177389,369.77802475198007
11,1,117,45.987636165485384,272.73901373658896
16,1,117,41.76102895476081,188.6990835708762
11,1,117,51.08762458550328,457.4448190427373
10,1,124,45.645053046453654,267.5585848508787
14,1,118,41.272558840831984,190.75186151793193
15,1,120,43.86257144452798,229.08477979994333
13,1,118,44.37332014687726,234.32035055046072
10,1,119,45.39666654875985,266.3180104522696
14,1,116,42.14565998325638,200.50716115309064
15,1,116,43.62816071940467,221.16461755449228
12,1,118,44.13392704354372,234.15400450918096
13,8,118,60.37186492947973,2468.6740561350193
13,1,121,45.75434474168888,266.88352901544437
16,1,117,44.60941498457357,238.4854674033737
13,1,116,43.91549272747481,227.71181565964596
13,1,117,42.89738082360329,208.6244088191892
6,2,116,58.125624052805776,1537.9517911588625
14,1,114,45.64527312640968,277.9935569142841
13,1,116,47.38048820391344,306.0250059616803
7,1,118,46.96607821927649,317.85651621536095
13,1,120,47.361381362279914,317.7565709390741
14,1,123,44.05777971914914,235.74133958620584
14,6,118,59.00053126828199,1891.67284381916
18,2,118,56.03530940904885,994.8321577083359
17,1,116,46.410893539899064,274.23791503274737
16,1,121,45.24508162633951,244.52337497642833
15,1,120,46.844966116316996,303.3650715125639
18,1,118,45.46302825275705,262.75594599949574
13,1,120,43.172031950159216,213.02892436923602
17,1,111,46.04432761438925,274.5599876933334
14,1,118,49.64666363692187,409.024737663705
11,1,116,42.698491745991575,205.7376413972798
13,1,118,44.73648749545852,243.71077663708277
10,1,116,42.556087482389515,213.17109598523302
11,1,116,44.197626300479044,237.2383758288807
13,1,118,40.14474126001166,174.95242751249387
19,1,122,42.78941034394138,198.12684716516327
11,1,115,52.79364092457135,531.7161513414752
11,1,117,47.22424065358142,305.068199530534
17,1,123,42.22034957644374,187.88043412491072
13,1,122,49.13618364258094,373.79086604673864
14,1,118,43.869787446868784,226.66236277450932
13,1,117,43.0145029479552,213.0210701993521
12,1,117,46.33502900059982,279.2126562842278
16,1,121,45.77187326248068,260.59349681998674
10,1,119,46.627332589365245,295.0665102271399
10,1,116,47.0187220455802,308.19059376420563
15,1,118,43.87728593931796,228.24780590282498
14,1,120,43.86691426833892,222.9848366380105
11,1,116,45.795913837498496,263.3700098404932
17,1,117,43.72191505067855,214.83910401585513
13,1,121,43.56475171620683,220.61382616791246
13,1,118,45.22959904264627,248.73111245475135
14,1,120,44.23550087561378,238.5858721798134
13,1,118,46.31414518593117,282.09871578055595
16,1,119,44.52564489952367,231.01726298129054
15,1,117,43.24710039573991,210.5749519477958
14,1,118,41.81723412498499,189.54552446601085
16,1,120,52.02195274545816,514.5360261559938
11,1,116,47.228801109136604,303.8375684472777
12,1,122,49.816847607520764,406.9978820897886
12,1,115,48.4513837146056,346.0722434619139
11,1,117,43.62602968863234,224.75943959949126
15,1,121,43.16722623704518,213.13343456936033
13,1,120,48.157175246760424,343.114145642918
15,1,123,41.495123828776755,180.5853414268299
11,1,112,43.46817012885775,226.60274175821468
10,1,119,49.464853824348566,395.8514508444635
18,5,124,58.83336243106543,2439.471584264108
18,1,122,44.87486977012197,245.23361864928114
10,4,118,58.964086178292426,1854.3606322493797
15,1,118,43.57222146339521,217.16495939117323
19,1,116,46.09656812457875,276.44642079015745
17,1,117,41.83580176699571,185.52071607639428
11,1,119,45.56735932515865,257.2115088842944
17,2,121,54.71377289215783,828.4267206757684
17,1,121,42.81284005475911,197.68274808716993
16,1,117,45.34628277236809,255.82831379533908
13,1,120,50.56787143064142,441.4995218983669
13,1,117,46.512843249449226,283.40416583730143
14,1,118,47.013471255504925,298.6652866818873
15,1,118,44.25651815396712,237.21872322199943
12,3,119,57.58978304787724,1183.3290082378348
13,3,118,58.10836451844239,1407.375166081164
15,1,120,43.790019703023844,225.7311668947003
12,1,117,43.04814093715032,219.43621423640593
11,1,117,43.57851228078616,223.11117746729323
17,1,117,46.22764023563281,274.10289000042974
13,1,118,45.16150506196814,253.38786131514038
14,1,118,46.51920729642038,294.8436506927857
15,1,117,43.65917653143486,216.20103964926847
13,3,121,57.46759782754646,1298.2947019556632
14,1,115,42.348022060733996,210.41513641941424
17,1,120,40.10111778431406,153.58660493192306
15,1,123,40.19918775419183,169.96051993928953
13,1,118,48.3732373998676,344.51571819222204
16,2,120,55.39976705012433,867.2185273274373
16,1,119,41.64135336308918,186.04883726944658
17,1,120,44.715112913056934,237.05285002277708
17,1,121,47.14296675821408,304.9058711154426
18,1,121,41.15353757579002,169.19911200852798
15,1,124,41.47656455393091,184.10892543771538
16,1,123,40.363385229577446,165.4076002092476
14,1,122,43.12908439631547,218.34752442310767
18,1,118,46.16796994760558,272.7934470590745
17,2,119,55.80933890864048,983.2707576590163
15,1,120,41.361720787100325,177.6647481962561
15,1,117,41.17509388654711,184.88494798866213
19,1,122,41.96384405589512,184.85070294979022
16,1,119,44.681366269789,235.4415990884427
15,1,117,45.017787779449606,248.03190076579872
14,2,121,53.98525553332099,759.0414417203013
15,1,115,49.0901933259146,364.6000163960779
12,1,124,42.706620370896374,208.4006317582097
12,1,116,48.00727460666476,329.00128094905756
17,1,124,49.35090407845364,393.9709978328625
18,2,118,54.598214228370445,767.5460099148319
18,1,120,41.15169242162835,174.85018699875113
19,1,122,46.643255446913784,287.20580149843425
16,1,123,41.811580052686026,181.14220417401884
19,1,126,41.2496624121482,172.69585585155977
15,1,129,41.98112337685781,192.9060505636724
18,1,126,44.592738735741726,235.33866616790095
17,1,127,41.84695103344721,180.43211123041053
18,1,120,41.674287463800724,181.04174847300953
15,1,120,44.97177107136516,251.0831368207235
19,1,123,44.34930899055749,229.2390072571937
14,1,119,40.00410260109027,173.45082558534907
13,1,118,42.24187474233303,200.22164312584766
16,1,118,43.49830924482805,217.18690300445112
15,1,118,48.05875447594725,335.56730206211415
11,1,113,44.61589242436336,246.7630730916928
19,1,126,42.12610676487194,186.075817892864
15,1,117,44.09177419162989,228.71243222744909
12,1,116,48.369859048358904,340.21892280173205
15,3,123,57.28392946897464,1406.5282650457184
16,1,120,43.83630811465685,222.76391500057767
15,1,112,45.56859136373629,269.7108048234593
13,1,121,39.42577817546205,162.28708658233342
13,7,121,59.95044409354909,2313.709591856538
9,7,120,67.37185215789101,7219.611954085475
11,6,115,60.994640225699484,2210.3985090258125
11,2,123,54.975423303966515,874.3670027850358
8,1,114,48.53818532773612,367.4228188995043
9,1,114,46.56463428332939,299.44821353640333
19,3,128,56.61704841077126,1308.244064702168
13,4,116,58.70600014489051,1480.6909702177213
13,2,127,53.5602555570554,735.5208029642004
11,1,120,45.131338891876936,257.96232761814343
15,1,122,48.424314351265444,358.45760319577914
11,9,121,64.86983210098857,4646.656295476855
15,1,119,45.29272275198608,261.4781769025446
15,1,122,44.329143746765496,231.40967915136838
12,1,118,44.55941044253036,247.14227822205976
15,1,121,41.30346287502537,185.01935475854273
14,1,121,46.28398490215944,290.6416936499265
15,1,126,45.41120032103488,261.3270923708382
12,1,119,40.946515434517586,185.29198403861722
14,8,123,60.02174029134865,2363.1939058323505
14,1,123,48.46847466435568,377.91006578917523
18,1,129,38.68075191349241,137.97566313174622
15,1,124,45.04432015288541,252.76930834158412
17,1,124,40.355529969397175,158.7686133714923
11,1,134,45.70024435180519,301.99355484017076
14,1,119,43.527632242751984,230.15306594560312
3,1,127,49.67340436901568,372.0346983576469
19,1,134,37.65892604193711,124.36091468994466
19,1,134,45.18661962651272,258.32533887980486
3,1,126,51.51869696616978,450.37492431086343
19,1,119,40.226193654548986,165.48164302813862
14,1,116,45.63790646408917,263.4001593697815
17,1,127,45.195240656217614,254.76408991687163
19,1,127,47.97405127233539,338.85302194747163
12,1,125,42.66339267347413,203.0962897255134
14,1,126,43.80222379041826,243.99578609483555
9,1,136,45.04340808848179,306.8409670009959
14,1,128,48.71955124768021,406.5008420356529
19,1,134,46.39461814152791,285.02326510953895
16,1,131,43.02449376980179,213.71146555869888
3,1,135,48.67843808008332,349.54040318218324
19,1,102,46.63902787742149,323.45998926098895
16,1,119,41.582612581960014,176.30933688573276
11,1,116,47.80489131793048,316.23791249337063
16,1,133,43.09320800537479,214.9320320889377
13,1,135,47.540810852522206,383.8210099440104
17,1,124,41.063166571682366,170.86171593659384
13,1,121,44.45351074883013,241.84224844337237
8,1,138,46.69443867434515,356.321639639298
14,1,118,43.7136587151454,221.38744296316105
6,1,109,47.321505624971415,356.32248524493986
1,1,135,54.74246242217705,781.7621903708765
